FlightCode,IATACode
FR850 IBZ-STN 738,738
5J869+MNL+320-CAN,320
UN913 GDX-DME B763,763
73H[TO679] ORY-TUN,73H
PMI-EMA [TO309],None
PNQ-NAG|6E417|320,320
WT724-YFH/YLH-B190,BEH
UX373(B738) VLCxCDG,738
G4688 BMI-SFB A320,320
BHM-LAS WN627/B737,73W
738[FR489] BCN-TFN,738
GE840(AT72) TSA,AT7
ZH373(738) WUH,738
FL748 MSY-ATL B712,717
B738[DY899] ARN-EDI,73H
IY868-SAH/GXF-320,320
HO047+PVG+A320-BKK,320
DUB-HHN [FR624],None
IG476(M80) CAG,M80
A321[MS180] CAI-CMN,321
W5285 IKA-IST AB6,AB6
G5190 LZO-KWE|CR9,CR9
FL469(B737) MBJ,73G
7J043 DYU-IST B735,735
DV579 ALA-AKX|735,735
A332[US914] TLV-PHL,332
SC460(B738) CTU,738
DE505-SXF/TFS-321,321
8R824(SF34) RGA,SF3
ET516 ADD-DMM|B737,73W
D2165(CR2) DME,CR2
F9015-RDU/TTN-A319,319
4U323 HAJ-PMI|A319,319
SHE-NKG BK003/B738,738
TV368+MIG+319-LXA,319
NK021 TPA-DFW|A320,320
KRF-ARN [2N761],None
B738[FR959] BLQ-WMI,738
QG923 TJQ-CGK|A320,320
FR507-CAG/FKB-B738,738
JJ023-GIG/CWB-A320,320
320[AP958] CDG-PMO,320
GS843-ZUH/KOW-E90,E90
KU520-KWI/BAH-320,320
B739[TK596] NSI-DLA,739
VCE-LTN [U2300],None
CSX-XIY|GS401|E90,E90
W6568-NAP/BUD-A320,320
AB884(B738) NUE,738
KE100(B772) LASxICN,772
ZB687 MAH-BHX|321,321
A320[JJ140] REC-GIG,320
SC328 PVG-TAO,None
TFS-BLL|FR359|738,738
319[AY108] OSL-HEL,319
CM995-VLN/PTY-73G,73G
FR232(738) BTS,738
MU346 KHN-HAK|A320,320
AA027 MIA-CUR,None
DNR-GCI GR634/TRIS,BNT
VY743 VLC-IBZ A320,320
LM833 NRL-KOI,None
CZ456 KWL-NKG|738,738
LRT-ORY A5971  CRJ7,CR7
6E042 CCU-PNQ|320,320
TNJ-CGK SJ460  B733,733
CA188(738) PEK,738
G4361(M80) LAS,M80
6E422(A320) DXBxBOM,320
KCH-BKI [MH334],None
738[AA855] MIA-BDL,738
320[HQ319] BRU-NBE,320
3U786 CTU-SHE|A330,330
FCO-CCS [AZ861],None
BGY-PMI FR859  B738,738
WU159 IEV-KTW|320,320
STN-EFL|FR723|738,738
U2219(319) SPU,319
B738[LS833] EMA-ACE,73H
AA816(B738) MIAxMDE,738
GE713 MZG-KHH AT72,AT7
R7309 BLA-PZO|MD80,M80
CA472 CTU-KHN|321,321
VY281(320) ORY,320
ERM-PFB [NHG710],None
B6359 JFK-AZS|320,320
FDF-SLU|3S281|AT5,AT5
GA147 KOE-TMC AT72,AT7
KE558 ICN-CEB B744,744
MU915(320) XIY,320
HU563 SHE-WEF|B738,738
Y4373+MLM+A320-LAX,320
AI126 BOM-UDR,None
KE009+GUM+B738-PUS,73H
A320[PN314] SYX-CKG,320
SHJ-CIT|G9188|320,320
IR510-320 IST-IKA,320
BRU-ACE HQ183  A320,320
NTL-MEL JQ987/A320,320
PQI-BOS|KS654|SF3,SF3
SQ094-SIN/JNB-772,772
G3718 GRU-CCS|738,738
PC336 ADB-BSL|738,738
FD463 DMK-CSX 320,320
G4757 GSP-SFB A320,320
TO108(B738) NTE,73H
AA126-763 KHH-NRT,763
73H[HV010] PMI-GRQ,73H
U2434-319 LGW-BFS,319
SC583-738 CTU-TNA,738
B738[HU799] CSX-XMN,738
AH130 MRS-CZL|B738,738
9C723-320 JJN-SHA,320
XMN-CGK|CA359|738,738
AT629 LHR-CMN 738,738
ST244 MUC-ISU B737,73G
MIG-CGO SC551  CRJ2,CR2
B738[FR602] HHN-TFS,738
320[AI145] IXJ-SXR,320
F9226 TTN-TPA 319,319
B190[WT860] YXL-YAC,BEH
SVO-TOF [SU283],None
FR721 BCN-TRN,None
HU598-738 KMG-PEK,738
AF132 ABJ-CDG|772,772
CG187+HGU+DHT-MXH,DHT
LZO-PVG|MU485|319,319
B6424(E90) STI,E90
320[W6687] LTN-POZ,320
E8658 DMK-HKT|734,734
BI264-320 BWN-PVG,320
CA310 CTU-PZI|A319,319
HU469 KWL-TYN|738,738
VY472 EDI-BCN,None
CGQ-NBS [CZ952],None
CY470-LCA/SOF-A320,320
W6957 CIA-CLJ,None
SIN-JOG QZ741  A320,320
SU435 SVO-MLE,None
CZ043-CAN/HKT-321,321
LAX-MSP NK276  A319,319
ZL131(SF34) SYDxMIM,SF3
SC923 WNZ-TAO 738,738
DL156 JFK-BDA 73H,73H
CZ718(320) TSN,320
ST172 TFS-ERF|73G,73G
B6062(A320) BQN,320
3O673 SAW-CMN 320,320
B737[CZ303] URC-KRY,73G
US718 SJT-DFW,None
US969(738) SAN,738
FR670 TFS-NOC|738,738
ENY-XIY MU768  320,320
CX360 FUK-TPE|772,772
SC805-XMN/JUZ-738,738
SAL-DFW US999/E190,E90
ORD-ROC US410  E145,ER4
BE050-AMS/EMA-DH4,DH4
4O138(A320) ZIHxTLC,320
US923 MEM-MIA E145,ER4
6E504 HYD-GOI,None
FR308(738) PSR,738
SHA-JIU MU348  A320,320
D28[7M599] VSA-VER,D28
MRA-BEN [8U513],None
AB390-321 DUS-PVK,321
FZ193(B738) HYDxDXB,73H
TCX463 AYT-BHX,None
OK359-319 AMS-PRG,319
WS481(B737) POSxYYZ,73W
A319[CZ319] CAN-JNG,319
WN230+TPA+B737-RDU,73W
FR732 STN-LDE|738,738
FR522-CIA/STN-738,738
3U602 CTU-YTY|319,319
J3513-J31 YMM-YEG,J31
BK476+TSN+B738-CSX,738
US860(330) BOG,330
U2513+LIS+A319-MAD,319
MSA-XBE [WT739],None
US920(E145) MIA,ER4
ATL-RTB DL934  738,738
UG414 MIR-TIP|CR9,CR9
PR595 CEB-MNL|A320,320
CZ468 DIG-CAN,None
7R961(CR2) MCX,CR2
LRD-LAS G4732  M80,M80
SY699 PSP-MSP,None
A3370(320) ATH,320
A320[OZ782] HGH-PUS,320
DAC-RGN BG321  B738,738
B738[FR230] MAN-PMI,738
FR062+CFU+738-BLL,738
PK617 PEK-NRT A310,310
CA678-321 YNT-ICN,321
NHG253 CWB-XAP|L4T,L4T
SSA-LEC AD275/AT72,AT7
GUM-ICN LJ083/B738,738
W3315-CR9 KAD-LOS,CR9
WU252 IEV-GRO|A320,320
SE422-BVC/SID-738,738
FR479+NYO+B738-CHQ,738
I8768 IJK-SVX AN4,AN4
XY480+RUH+A320-JED,320
3U233(A320) CKG,320
TTT-TSA AE989  E90,E90
U2429+LIS+319-BSL,319
CZ164-ICN/PVG-B738,738
TP351+LIS+A320-SID,320
FR979(B738) GROxBTS,738
BAH-SAH GF257  320,320
G4020-OGD/AZA-A319,319
U2940 BOD-BRU|320,320
AMS-LPA HV835  B738,73H
AS795(B734) SEAxGEG,734
KU850 GVA-FRA 340,340
DL133(A319) BTRxATL,319
AA481(B738) SAL,738
CZ997-NGB/HRB-320,320
YOW-YHZ AC883  E90,E90
TO596-EMA/IBZ-B738,73H
CA302-HGH/CGO-319,319
BR149(B744) TPExSEA,744
IXJ-DEL [6E303],None
738[FR351] FAO-NRN,738
KLN-KYK|2O140|BNI,BNI
JJ698-STM/BEL-A320,320
AB145 TXL-JFK|332,332
MAA-MRU MK943/A332,332
KK942-320 ADB-ECN,320
4U169-319 TXL-NUE,319
BDQ-BOM [6E736],None
LA909 ZCO-SCL|319,319
KIX-NRT GK276  320,320
HU445(B738) CSX,738
320[S7591] OVB-PRG,320
U2589 ORY-LIN|320,320
JED-KWI FG393  B734,734
DLC-NKG MU973  A320,320
CZ772 PVG-ICN B738,738
DJE-LIL TO617  73H,73H
WM373 SXM-EUX DHT,DHT
HKG-MEL QF431  A333,333
B7890 RMQ-XMN M90,M90
KU498(A340) KWI,340
RSW-TTN|F9979|319,319
TAO-PUS BX769  734,734
NBE-TXL AB781/B738,738
U6257 KGD-DME|320,320
A320[AB009] FAO-HAM,320
NK678-320 TPA-DFW,320
MEL-NAN|FJ861|73H,73H
US689 VPS-CLT CR7,CR7
4H159(A310) DACxJED,313
MU698+PVG+319-LZO,319
CZ545-DLC/HET-A320,320
AB809+LPA+A320-HAM,320
ATL-MDT DL645  MD88,M88
3U568 NKG-SYX|320,320
AI418-319 DEL-NAG,319
GA937 CGK-BDJ|738,738
LM412-WRY/KOI-BN2P,BNI
HRB-CGO [CA637],None
GS290 TSN-TXN|E190,E90
TO491 STN-ACE,None
9V429-BLA/PMV-732,732
QZ754 DPS-DRW|320,320
BB317-SF3 PUJ-SJU,SF3
4U183(A319) HAMxSPU,319
DL858+SLC+A320-CLT,320
DD354-ROI/DMK-738,738
333[CA174] DXB-PEK,333
AY301(A320) HEL,320
A319[US278] MEX-PHX,319
V7856 REG-VCE|717,717
73G[UN493] VKO-GUW,73G
8Q989(A320) ADB,320
SC182 TAO-HRB|738,738
ZB204 LGW-AYT 321,321
FR494 GRO-BVA|B738,738
FL066+CUN+B737-DEN,73G
3U440 NNG-CKG,None
LPL-REU FR117/B738,738
VY128+BOD+A320-BCN,320
UL476-CMB/PVG-A332,332
EI461-320 DUB-ARN,320
B2690 MSQ-KRR|B735,735
CZX-HRB [3U055],None
UN039-744 HKT-DME,744
GS972 TYN-KWE|E90,E90
E90[GS372] KWE-NNG,E90
AF818-CDG/BOG-A343,343
Y4409 MEX-SAN 319,319
320[3U158] ZHY-XNN,320
8L887(738) YIC,738
H2669+LSC+A319-CPO,319
UA197+BON+B738-EWR,738
ZH328(B738) HFE,738
3M766+MHH+SF34-PBI,SF3
8M583(A320) RGNxSIN,320
AK278 KCH-MYY|A320,320
B738[SC376] CAN-YNT,738
B737[WN410] CLT-BWI,73W
BX889+PUS+321-KIX,321
CX497(332) BCN,332
320[ZH959] JDZ-FOC,320
VY792(A320) LPAxSVQ,320
AC262 YYZ-TPA 319,319
FR809-TRS/TPS-738,738
TV476 XNN-NKG 319,319
ATL-HOU [FL863],None
2N787 TKU-MHQ SF3,SF3
E90[AD088] CGB-AFL,E90
LRT-LYS|T3421|J41,J41
320[JJ098] CNF-SSA,320
B738[KQ579] ACC-FNA,738
3U806(A321) XMNxCZX,321
SGN-KUL AK791/A320,320
CGK-TJQ QG316/A320,320
VY470-BCN/FEZ-320,320
KLO-TPE|PR741|320,320
G4378 GFK-AZA M80,M80
UR201 TJM-URJ AT72,AT7
DL820-MSP/DFW-A319,319
MU704+DNH+A320-XIY,320
UA006(B738) LAXxPVR,738
FD784(320) DMK,320
IKA-DUS [W5185],None
SRE-LPB OB978  B733,733
JH814+KIJ+E70-NKM,E70
IX301-MAA/TRV-B738,738
HU783 PEK-HLD 738,738
ZI183(319) ALG,319
MS821(E170) SSHxKWI,E70
4Q337 HEA-ISB A319,319
AT999(B737) SXBxCMN,73G
SFO-LHR AY898/B744,744
CA904-PEK/MDG-738,738
WUH-NNG CZ243  B738,738
DY747(73H) KRN,73H
MD80[G4032] FCA-LAS,M80
DY134 AGP-HAM B738,73H
HA842 SEA-HNL|A332,332
G4723(MD80) BZN,M80
LH886 BOS-MUC|333,333
FR205(B738) SVQ,738
JJ810-BEL/GIG-320,320
MS715 CAI-BOM B738,738
LI713 BGI-OGL|DH3,DH3
SQ877(B772) SINxIST,772
KQ553-73W BKO-NBO,73W
SDJ-PVG CA194/B738,738
HRG-SVX UN335  B738,738
FRA-AMM LH504  A321,321
3M378 MCN-ATL|SF34,SF3
OK348-738 MAD-LPA,738
FR223 STN-DNR 738,738
GDL-LAX [UA418],None
K2490-RZE/BVA-DH4,DH4
TUN-MIR BJ098  A320,320
WS012 LAS-YXE|73H,73H
LA178(A320) MPNxPUQ,320
ATH-ORY U2862/A320,320
319[U2258] GVA-SPU,319
JT704+CGK+738-TNJ,738
NF050-IPA/DLY-YN2,YN2
FR472 BCN-IBZ|738,738
FD889-CNX/DMK-320,320
BIA-CDG U2650/A319,319
HU871-738 KWE-SYX,738
A333[CX130] HKG-DXB,333
JD370 SYX-CGO|320,320
HU337-NZH/PEK-738,738
FR576+PIK+738-CFU,738
G4217(M80) FAR,M80
W6156(320) BUD,320
YNT-PEK SC472  738,738
SOU-ACI [GR013],None
FR360+CIA+738-BUD,738
B738[FR573] GRO-TPS,738
3U407+CTU+330-CKG,330
CZ268+ZYI+A320-SZX,320
KE770-TAO/PUS-73H,73H
NHG131 RIA-POA|L410,L4T
GS815 NNG-KMG|E190,E90
U2465-BOD/LIS-319,319
IR658-AB6 GOT-IKA,AB6
8L356(A320) TAOxWUH,320
SIN-XMN MF807  738,738
AP205 PMO-VCE|A320,320
L410[P4949] GCM-LCE,L4T
AD339 LEC-SSA,None
LX471 DXB-ZRH|333,333
GYE-LTX EQ032  E70,E70
321[ZB962] LCA-LGW,321
KE993(B772) AKL,772
US396-CLT/GIG-B762,762
SN381 BRU-FLR AR1,AR1
W2451 FMO-STR|J32,J32
AYT-SZG [XQ767],None
B9420-M82 IFN-AWZ,M82
B738[TO865] CWL-ALC,73H
PC125 VIE-ESB|B738,738
AC889-NRT/YVR-B763,763
AB211+CUR+A332-DUS,332
EQ678 GYE-PTY,None
73H[UN348] ALA-VKO,73H
WS053(B737) ORDxYYC,73W
S7751+OVB+A320-OSS,320
SC137-738 YNT-PVG,738
TS131+YYZ+310-VCE,310
SU195 NRT-SVO,None
ALA-GUW Z9871  F100,100
VN730(321) VCA,321
XQ632-STR/ADB-B738,738
AT335-CMN/NIM-738,738
AYT-GLA TCX241  752,752
FZ007 DXB-LKO 73H,73H
FR730-CHQ/BRE-B738,738
AB183 GRZ-TXL|A319,319
ZH085-JDZ/XIY-A320,320
FE453 TPE-INC,None
320[QZ696] SRG-SIN,320
SN453-MRS/BRU-AR1,AR1
CKG-NGB MU768  A320,320
A5581 CFR-ORY B190,BEH
BBI-IXZ AI364  CRJ7,CR7
V7354-PMO/BOD-717,717
V7244+FLR+717-NTE,717
CZ944 DLC-NGO|319,319
DPS-JOG QZ741  320,320
738[G3290] BSB-VCP,738
UN875+VKO+B744-DLM,74E
KAD-LOS W3367  CRJ9,CR9
PL170 RCY-NAS|ATP,ATP
FR744 MAN-TFS B738,738
CUN-BWI FL686/B737,73G
KWL-CZX [MU523],None
SA467+ACC+A332-JNB,332
GA610+CGK+332-SYD,332
WS667(73H) YYZ,73H
FL436(B712) TPA,717
US138 LGA-DFW B738,738
DL876-LAX/TPA-A320,320
FR360+LTN+B738-FNI,738
XY613 TIF-KWI|A320,320
AH675 ORN-MRS,None
SHJ-CAI G9765  320,320
DBV-LGW DY012  73H,73H
SUF-CRL|FR632|738,738
CA514 LHW-HGH 319,319
MM836-320 KHH-KIX,320
B738[FR763] OPO-FMM,738
KC140(A320) ALAxLED,320
NK013-FLL/ZSA-319,319
FG803-SVO/GYD-B734,734
LHW-URC MU065/A320,320
IR902+AWZ+100-RAS,100
A321[GE313] TSA-CKG,321
US654 JFK-PIT|ER4,ER4
W6162(A320) KTW,320
HV357(B738) PMO,73H
JT751+PLM+739-TKG,739
AB894 NBE-NUE|B738,738
TK251 ADD-IST,None
CEK-OSS QH670  320,320
VY801-320 GOA-BCN,320
ZCL-MDW Y4160  A319,319
R3708+KJA+DH4-YKS,DH4
WS081(B738) YYZxLAS,73H
PPW-NRL [LM220],None
73H[UN521] ALA-VKO,73H
NMA-OVB HY264  320,320
SJD-CUL|VB613|733,733
YQ197 LED-EGO SB20,S20
TO182 NTE-DJE 73H,73H
X3853-FRA/MAH-73H,73H
WS002+YYZ+B737-CCC,73W
A3589 WAW-ATH,None
IXC-BOM [G8495],None
3S096(AT45) ANUxPTP,AT5
738[FR268] STN-ATH,738
RHO-NCL|LS765|752,752
AA097+MEX+A319-CLT,319
SDQ-BOG AV100/A319,319
773[TG751] ARN-BKK,773
738[UX942] MAD-FUE,738
ZB270(A321) PFO,321
332[AA742] PHL-ATH,332
B738[FR674] SKG-GRO,738
MS394 CMN-CAI 321,321
AF882(A332) CKYxNKC,332
US525+PHL+752-STT,752
MAD-CAI MS191/B738,738
EIN-TXL HV851  73W,73W
CZL-MLH [ZI315],None
BX894(B734) TYN,734
LTN-REU TO070  B738,73H
ET133 KUL-BKK B763,763
DV845(B735) ALA,735
LAS-IDA G4894  M80,M80
TK799(738) ECN,738
VN959-SGN/CAN-321,321
3U436 PEK-ZHY A320,320
B772[SQ723] SIN-FCO,772
FZ439-DXB/KRT-B738,73H
CSX-NKG 8L275  A321,321
UA412+IAD+B738-MBJ,738
ATL-BDL FL973  B712,717
MS495+CMN+A321-CAI,321
SX919 PMI-BRN D38,D38
7R956 VKT-DME|CR2,CR2
DLA-IST TK879  739,739
MUX-DXB [FZ878],None
JJ319 SSA-FOR,None
K3748+KCC+DHC2-WWP,DHP
FR682+OPO+738-BCN,738
ZK413-ATY/PIR-BE1,BE1
320[HU799] KHV-PEK,320
U6820 CEK-PRG A320,320
A319[EU200] CSX-NKG,319
738[UA750] ANC-ORD,738
GS311+XIY+E90-DAT,E90
AUS-FLL [B6615],None
X3883(B738) LPA,73H
SB139+PPT+A332-NOU,332
4H296+DAC+A310-ZYL,313
ZH923-CTU/SZX-738,738
HA474-HNL/LNY-AT5,AT5
FJ054(A332) NANxLAX,332
AF413(A332) RUH,332
PNH-PVG K6414/A321,321
738[HU793] WEF-PEK,738
CZ082 DLC-KHN|738,738
3U636-320 CKG-URC,320
KY709-CKG/HYN-73G,73G
NAG-BOM [6E209],None
TO031+VCE+B738-ORY,73H
IOS908 GDX-KHV,None
RUH-DXB|XY988|320,320
G3129 GRU-JFK|764,764
JJ544+GIG+320-EZE,320
DY313(B733) ALF,733
CZ276+SVO+B738-URC,738
TCX214+ACE+321-BFS,321
FR542-MAD/TNG-B738,738
U6875 PFO-KRR|320,320
MU368 TXN-HFE A320,320
PTP-DOM WM695/AT43,AT4
IY768-TAI/RUH-A320,320
320[LH602] ZAG-TXL,320
CZ099-TPE/CGO-738,738
A320[HG604] LNZ-PMI,320
A5751 BIA-LIL E170,E70
FR946+OTP+738-DUB,738
BNA-CLE WN953/B737,73W
LGW-DME U2107  320,320
CAG-KUN FR198  738,738
AA705+SIN+763-NRT,763
SU732-VOG/SVO-320,320
UN317+KSN+73G-VKO,73G
BKK-REP [K6305],None
PB206-YDP/YNP-DHC6,DHT
AB049 AYT-MUC|A321,321
WN724+LAS+B737-ATL,73W
AB487 VIE-CFU 320,320
G3020 CGB-GIG|738,738
JER-GVA [SI413],None
OD296 CGK-KUL 739,739
SKG-STN|FR766|738,738
FR895+NRN+B738-LPP,738
US481 PHL-SLC 320,320
G4108(M80) RAP,M80
CZ746-SHE/HET-A319,319
SIN-CGK|QF057|320,320
M80[G4474] BLV-SFB,M80
ZH218-HAK/CGO-320,320
F9711-TTN/MCO-319,319
MIA-IAD AA904  B738,738
B712[V7009] SXB-BOD,717
D7440-330 SYD-KUL,330
S7154 BUS-DME 319,319
HV690 VRN-AMS 73H,73H
FR782-738 LPL-REU,738
IR993 GSM-MHD|M82,M82
BW785 BGI-KIN,None
VR162 RAI-BOS|B752,752
BRU-AUH|BT370|332,332
ALC-MUC|DY138|73H,73H
FR965-MST/OPO-B738,738
MU153 SHA-HET|320,320
DY985 LGW-BUD|73H,73H
VY906-320 BCN-AAL,320
PPK-ALA|DV838|AN4,AN4
JYV-HEL BE095  AT7,AT7
PN681 URC-CKG A320,320
AA197(A332) VCExPHL,332
CA840-PEK/DUS-A330,330
UR355 USK-UCT|AN24,AN4
320[AP737] CPH-VCE,320
AI354+JDH+A319-DEL,319
MNL-DOH PR230/A330,330
F50[QB988] SYZ-KIH,F50
QB046(F50) KIH,F50
F9442(A320) ILG,320
HER-BSL X3296/B738,73H
STT-EWR [UA959],None
DWC-KWI [J9955],None
SFB-AVP G4048  M80,M80
GS379-HMI/URC-E90,E90
AE100+MZG+E190-RMQ,E90
SKG-HHN FR848  738,738
JUB-DXB FZ457  B738,73H
LN124 TIP-LHR A320,320
NF180(B738) VLIxBNE,738
HAN-SGN BL412/A320,320
WS554(B737) YULxYWG,73W
EP777+AZD+F100-BND,100
XIY-HRB MU399  A320,320
MM085-NRT/KIX-320,320
NP437 CAI-ELQ|320,320
EP302+AWZ+F100-KWI,100
FR108(B738) TPSxAOI,738
BU100-100 BKY-KND,100
QF012-73H DRW-MEL,73H
MU224(320) KHN,320
AB511 HAM-HER,None
CA816(A320) INC,320
2Z768(AT72) RAOxPLU,AT7
320[3U810] CKG-SZX,320
IG932-320 FUE-FCO,320
ABJ-COO [DN320],None
MH974(AT7) BKI,AT7
YYZ-CAI MS838  B773,773
S4935(A320) OPOxMUC,320
JBQ-PAP N3243  JS32,J32
9U711+VRN+E90-KIV,E90
FR014 ALC-NOC|738,738
MD90[BR911] TPE-TNA,M90
W3317 ABV-QRW,None
OB710+GRU+733-VVI,733
NDR-BCN|3O406|320,320
CGK-BPN [QG018],None
3U502 TSN-HRB 321,321
P6484-YZV/YGV-JS32,J32
V0245-E90 PMV-GND,E90
JJ672 CGH-CGR|A320,320
CLT-XNA AA404  CR7,CR7
W6475(A320) CRL,320
DME-CEK [U6580],None
Y8178+VDC+EM2-SSA,EM2
W6922 SKP-NYO,None
VIE-LPA [HG540],None
FR690+MLA+738-WRO,738
B738[AA458] MIA-AUA,738
TK009+EBB+B739-IST,739
4U666 DBV-TXL|A320,320
AB987-738 DUS-RHO,738
Q9608-YGV/YZV-BE1,BE1
CZ228-CTU/TYN-321,321
US440(E145) LRMxMIA,ER4
B6793-JFK/PSE-A320,320
LI958(DH3) PTP,DH3
VS984-LGW/ANU-333,333
JU407 BUD-BEG|AT72,AT7
5J458 OZC-MNL|A320,320
7R815+MCX+CR2-LED,CR2
PRG-BUD [OK395],None
US191-319 CLT-ANU,319
KMG-WNZ CA314  B738,738
CDG-PEK CA311  773,773
320[JJ249] BSB-RBR,320
W6665 DTM-BEG|A320,320
LAS-BOS DL155  73H,73H
KMG-ZYI 9C090/A320,320
AD073(AT72) CXJ,AT7
DL668-PIT/JFK-B752,752
TO462-MAH/EMA-B738,73H
PAT-LKO [6E790],None
MAN-MAH [TO416],None
DY787-73H CPH-BUD,73H
CWB-GPB [NHG471],None
A319[3U157] CTU-YTY,319
ZRH-SUF AB793/A320,320
TCX660 BHX-DLM,None
LY304 GVA-TLV,None
S7118-LBD/OVB-A320,320
WN646-BUR/PHX-B737,73W
G4849-AZA/MOT-M80,M80
HO459+SHA+320-ZUH,320
AC248 FLL-YYZ A320,320
ZB367+GIB+320-MAN,320
G4619-320 BGR-PIE,320
GS592(E190) KWE,E90
AD664-AT7 MAO-BVB,AT7
ZL824+BHQ+SF34-ADL,SF3
MJV-BOH FR174  B738,738
HU883 URC-KRL|B738,738
320[B6239] BOS-SJC,320
ZL873 BHQ-DBO SF3,SF3
U2709-SXF/LPL-A319,319
Q9740 YNA-YZV|BEH,BEH
TO293(73H) HER,73H
AP685 VCE-SUF A320,320
CZ526+WUH+B738-TPE,738
SIN-KUL|TR982|320,320
G4024(M80) GSO,M80
AMD-AUH [9W284],None
EI798-320 NAP-DUB,320
AGP-BHX FR429  738,738
AA635+MIA+B738-IAH,738
DL434(752) JFK,752
FR452 OPO-TFS|B738,738
WN096 SDF-MDW|73W,73W
VY802 LPA-BIO|A320,320
ISB-MCT|PK658|310,310
HFE-XIY MU015  A320,320
MAN-JMK U2799/A320,320
SF3[3M361] EYW-TPA,SF3
GIG-MAO|G3991|738,738
MCT-COK|IX732|738,738
AK630 HKG-KUL|A320,320
FZ366 DWC-CGP,None
OSS-LED SU976  A320,320
OTP-NAP W6987  A320,320
TO835-73H LEI-MAN,73H
BUF-MCO B6732  320,320
320[5J285] GES-MNL,320
SE826(A333) PUJ,333
PHL-FCO US034/A333,333
IB951 MAD-DME A319,319
GE175 TSA-TSN|A321,321
SU051(320) SVO,320
AHB-TUU SV254/A320,320
EU843 CSX-CTU|319,319
9W471+IXC+B738-BOM,738
5J789-MNL/NRT-A320,320
ZI779(319) BSK,319
AB868(A321) VIExFNC,321
BE591+GCI+DH4-SOU,DH4
T3723(JS41) LBAxABZ,J41
KM971+MLA+A320-CWL,320
HBE-DMM MS614  A320,320
MR582 ULN-COQ|F50,F50
GIG-MCZ G3477  738,738
A320[QZ442] UPG-DPS,320
KWI-HBE NP354  A320,320
NS508 SJW-SHA|E90,E90
QV099 LPQ-PKZ AT72,AT7
OZ856(MD90) KHH,M90
VLN-PMV [VH257],None
AT908 CMN-EUN 738,738
MH139-AT7 BKI-PPS,AT7
YYZ-DFW AA415  319,319
738[MH552] CMB-KUL,738
BJ727-LED/NBE-320,320
733[DY862] BDU-OSL,733
G3695-SSA/IOS-73G,73G
HND-TSA CI366  333,333
73G[UN872] KSN-VKO,73G
WS757 PUJ-YHZ 73W,73W
S7325(A319) DMExGOJ,319
CZ568(320) ICN,320
ORD-FCO AA303  B763,763
JT938 BDJ-BPN|738,738
6E955-BOM/PAT-A320,320
QN367-735 LED-EVN,735
FR463 OPO-FKB|738,738
AA932-ORD/SFO-738,738
AB389-TFS/HAM-A320,320
KE242+FRA+B744-ICN,744
DFW-LHR|AY847|744,744
QR881 DOH-SGN 332,332
EI732(A320) ORK,320
DY123(B738) DBV,73H
3U298+CKG+A321-TYN,321
9C259(A320) PVG,320
FL500+CLE+B737-DEN,73W
LH762(321) LCA,321
CZ763 NNG-WUH 738,738
EP026+MHD+100-ZBR,100
RO590-OTP/SUJ-AT45,AT5
TS199+LGW+330-YYC,330
FR634-MAN/LIS-B738,738
SKG-HER|A3340|320,320
A5634(AT45) LYS,AT5
6E129+PAT+A320-CCU,320
BG741 LHR-DAC|772,772
DMK-CSX E8449  B734,734
STR-IBZ 4U994  319,319
A3585+ATH+DH8D-ZTH,DH4
DT720-SDD/VPE-B737,73G
W6873-BEG/LCA-A320,320
YJ722-RGN/HEH-AT72,AT7
EY942 AUH-BEY|320,320
SV918-GIZ/DMM-320,320
AA687 PHX-ZIH|A320,320
QR589(A320) DOHxGVA,320
DY553-BIO/OSL-73H,73H
DH8D[BE115] LPL-IOM,DH4
NCE-DUB [FR503],None
738[FR928] OPO-CRL,738
IOS807(CR2) IKT,CR2
FR108 DUB-SVQ|B738,738
SK483-VNO/ARN-S20,S20
OD655+SZB+AT7-JHB,AT7
KC530-TSE/SVO-A320,320
W6307 TRF-GDN 320,320
738[FR996] HHN-CAG,738
ZH167 WUX-MFM|B738,738
CGK-SUB QZ757  A320,320
LS218(752) DLM,752
WN013-EYW/TPA-B737,73W
MXZ-SZX [CZ111],None
LH553-ORD/DUS-A343,343
2O936(BN2P) ADQ,BNI
TL910-DRW/ISA-E170,E70
US303+DFW+M83-SMF,M83
ATH-EFL A3524  DH8D,DH4
IR872 SRY-MHD|MD82,M82
BI042 BWN-HKG 320,320
DXB-HAS|FZ721|73H,73H
CZ229+WUH+A320-HAK,320
NH835 KIX-HKG B763,763
DXB-JIB|FZ212|73H,73H
SC850(738) CGO,738
SZX-YIC|ZH998|320,320
GSE-BVA|FR156|738,738
AK108+KCH+A320-KUL,320
W6480(A320) BEG,320
HU775+XMN+B738-CIH,738
CI769-TPE/WUH-A333,333
FNJ-VVO JS390  T20,T20
DL211-CMH/LAX-738,738
VY767 BIO-LHR,None
G9090-SHJ/BSR-320,320
FR674 BHX-AGP 738,738
JA873+BNX+AT72-SJJ,AT7
CEK-NMA U6886  A320,320
752[CZ613] URC-TAS,752
FM748(738) TSN,738
AI059-MCT/MAA-A319,319
LIN-ORY [AZ443],None
B7459+KHH+MD90-SGN,M90
QV787 LXG-VTE,None
U2537 STN-SSH A320,320
FR539 LTN-BTS B738,738
A320[U2275] SXF-TFS,320
U2048 FCO-LYS 319,319
FR714+BVA+B738-ZAD,738
